date,market,product,contract,open,high,low,close,settlement,volume,open_interest,open_interest_change,roll,currency,unit,source,source_grade,selection_rule,source_url
2026-03-16,SHFE,Zinc,zn2604,24205.0,24255.0,23835.0,23905.0,24015.0,108986,77317,2126,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260316.dat
2026-03-17,SHFE,Zinc,zn2605,24030.0,24060.0,23720.0,23730.0,23885.0,60157,80471,6949,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260317.dat
2026-03-18,SHFE,Zinc,zn2605,23680.0,23685.0,23260.0,23345.0,23435.0,94576,95164,14693,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260318.dat
2026-03-19,SHFE,Zinc,zn2605,23110.0,23150.0,22640.0,22705.0,22920.0,128770,104612,9448,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260319.dat
2026-03-20,SHFE,Zinc,zn2605,22350.0,23110.0,22350.0,22935.0,22815.0,159743,106130,1518,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260320.dat
2026-03-23,SHFE,Zinc,zn2605,23000.0,23025.0,22675.0,22800.0,22795.0,120371,103488,-2642,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260323.dat
2026-03-24,SHFE,Zinc,zn2605,22960.0,23150.0,22905.0,22975.0,23000.0,133880,101592,-1896,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260324.dat
2026-03-25,SHFE,Zinc,zn2605,22875.0,23115.0,22830.0,22935.0,22960.0,96768,101745,153,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260325.dat
2026-03-26,SHFE,Zinc,zn2605,23010.0,23105.0,22865.0,23070.0,22985.0,96062,103163,1418,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260326.dat
2026-03-27,SHFE,Zinc,zn2605,23100.0,23425.0,23065.0,23380.0,23255.0,131921,102782,-381,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260327.dat
2026-03-30,SHFE,Zinc,zn2605,23250.0,23575.0,23190.0,23540.0,23420.0,104645,97355,-5427,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260330.dat
2026-03-31,SHFE,Zinc,zn2605,23625.0,23660.0,23460.0,23480.0,23565.0,97313,91543,-5812,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260331.dat
2026-04-01,SHFE,Zinc,zn2605,23555.0,23735.0,23515.0,23550.0,23595.0,87777,88931,-2612,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260401.dat
2026-04-02,SHFE,Zinc,zn2605,23635.0,23935.0,23530.0,23600.0,23735.0,125328,83601,-5330,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260402.dat
2026-04-03,SHFE,Zinc,zn2605,23740.0,23815.0,23555.0,23590.0,23680.0,80421,82055,-1546,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260403.dat
2026-04-07,SHFE,Zinc,zn2605,23590.0,23730.0,23480.0,23730.0,23635.0,50241,78313,-3742,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260407.dat
2026-04-08,SHFE,Zinc,zn2605,23920.0,23970.0,23725.0,23815.0,23875.0,103538,78989,676,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260408.dat
2026-04-09,SHFE,Zinc,zn2605,23785.0,23905.0,23665.0,23765.0,23780.0,67032,77368,-1621,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260409.dat
2026-04-10,SHFE,Zinc,zn2605,23765.0,23860.0,23590.0,23615.0,23725.0,75435,76609,-759,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260410.dat
2026-04-13,SHFE,Zinc,zn2605,23690.0,23725.0,23430.0,23575.0,23565.0,78905,74376,-2233,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260413.dat
2026-04-14,SHFE,Zinc,zn2605,23500.0,23800.0,23475.0,23790.0,23650.0,75917,73361,-1015,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260414.dat
2026-04-15,SHFE,Zinc,zn2605,23750.0,23815.0,23610.0,23715.0,23700.0,73791,72056,-1305,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260415.dat
2026-04-16,SHFE,Zinc,zn2605,23850.0,24000.0,23840.0,23905.0,23915.0,89086,67340,-4716,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260416.dat
2026-04-17,SHFE,Zinc,zn2606,24030.0,24120.0,23930.0,24070.0,24035.0,46101,69980,4462,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260417.dat
2026-04-20,SHFE,Zinc,zn2606,24190.0,24395.0,24120.0,24205.0,24275.0,91798,80492,10512,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260420.dat
2026-04-21,SHFE,Zinc,zn2606,24150.0,24270.0,24060.0,24115.0,24160.0,68827,84296,3804,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260421.dat
2026-04-22,SHFE,Zinc,zn2606,24290.0,24305.0,24100.0,24250.0,24215.0,86328,91075,6779,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260422.dat
2026-04-23,SHFE,Zinc,zn2606,24360.0,24465.0,24210.0,24340.0,24350.0,116560,102116,11041,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260423.dat
2026-04-24,SHFE,Zinc,zn2606,24370.0,24370.0,24170.0,24225.0,24270.0,89522,103942,1826,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260424.dat
2026-04-27,SHFE,Zinc,zn2606,24400.0,24515.0,24320.0,24450.0,24430.0,116145,109497,5555,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260427.dat
2026-04-28,SHFE,Zinc,zn2606,24285.0,24325.0,23765.0,23840.0,23945.0,162875,107614,-1883,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260428.dat
2026-04-29,SHFE,Zinc,zn2606,23865.0,23955.0,23765.0,23935.0,23860.0,90250,100000,-7614,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260429.dat
2026-04-30,SHFE,Zinc,zn2606,23750.0,23760.0,23560.0,23645.0,23645.0,104734,95744,-4256,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260430.dat
2026-05-06,SHFE,Zinc,zn2606,23850.0,24290.0,23815.0,24250.0,24105.0,90432,93402,-2342,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260506.dat
2026-05-07,SHFE,Zinc,zn2606,24180.0,24305.0,24100.0,24285.0,24185.0,89333,89871,-3531,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260507.dat
2026-05-08,SHFE,Zinc,zn2606,24350.0,24410.0,24230.0,24275.0,24320.0,82645,89803,-68,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260508.dat
2026-05-11,SHFE,Zinc,zn2606,24205.0,24225.0,24020.0,24085.0,24125.0,94636,83690,-6113,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260511.dat
2026-05-12,SHFE,Zinc,zn2606,24255.0,24550.0,24200.0,24380.0,24395.0,140871,88173,4483,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260512.dat
2026-05-13,SHFE,Zinc,zn2606,24620.0,24875.0,24610.0,24830.0,24740.0,143876,91574,3401,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260513.dat
2026-05-14,SHFE,Zinc,zn2606,24830.0,24970.0,24760.0,24880.0,24865.0,118537,89002,-2572,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260514.dat
2026-05-15,SHFE,Zinc,zn2606,25000.0,25075.0,24620.0,24690.0,24825.0,134929,84499,-4503,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260515.dat
2026-05-18,SHFE,Zinc,zn2607,24650.0,24825.0,24470.0,24730.0,24665.0,63923,79034,-343,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260518.dat
2026-05-19,SHFE,Zinc,zn2607,24800.0,24800.0,24510.0,24705.0,24650.0,56485,81657,2623,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260519.dat
2026-05-20,SHFE,Zinc,zn2607,24750.0,24815.0,24445.0,24790.0,24570.0,72440,88141,6484,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260520.dat
2026-05-21,SHFE,Zinc,zn2607,24755.0,24980.0,24730.0,24805.0,24885.0,76049,96413,8272,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260521.dat
2026-05-22,SHFE,Zinc,zn2607,24755.0,24935.0,24610.0,24865.0,24780.0,78049,99206,2793,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260522.dat
2026-05-25,SHFE,Zinc,zn2607,24790.0,24915.0,24695.0,24875.0,24815.0,101617,106186,6980,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260525.dat
2026-05-26,SHFE,Zinc,zn2607,24955.0,25175.0,24825.0,25110.0,24985.0,157354,114282,8096,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260526.dat
2026-05-27,SHFE,Zinc,zn2607,25065.0,25075.0,24675.0,24710.0,24835.0,138554,112098,-2184,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260527.dat
2026-05-28,SHFE,Zinc,zn2607,24700.0,24765.0,24580.0,24665.0,24680.0,124453,106541,-5557,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260528.dat
2026-05-29,SHFE,Zinc,zn2607,24725.0,25030.0,24680.0,24965.0,24880.0,123637,109275,2734,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260529.dat
2026-06-01,SHFE,Zinc,zn2607,24880.0,24885.0,24630.0,24720.0,24715.0,127215,105950,-3325,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260601.dat
2026-06-02,SHFE,Zinc,zn2607,24880.0,25020.0,24710.0,24985.0,24860.0,123481,107282,1332,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260602.dat
2026-06-03,SHFE,Zinc,zn2607,25065.0,25355.0,25060.0,25150.0,25220.0,150723,111784,4502,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260603.dat
2026-06-04,SHFE,Zinc,zn2607,25100.0,25280.0,24770.0,24800.0,25000.0,134203,101447,-10337,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260604.dat
2026-06-05,SHFE,Zinc,zn2607,24860.0,24995.0,24720.0,24780.0,24845.0,109162,97640,-3807,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260605.dat
2026-06-08,SHFE,Zinc,zn2607,24815.0,24870.0,24550.0,24630.0,24695.0,128039,91905,-5735,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260608.dat
2026-06-09,SHFE,Zinc,zn2607,24700.0,24795.0,24585.0,24760.0,24695.0,98537,89897,-2008,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260609.dat
2026-06-10,SHFE,Zinc,zn2607,24885.0,24945.0,24605.0,24620.0,24770.0,113877,86601,-3296,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260610.dat
2026-06-11,SHFE,Zinc,zn2607,24480.0,24580.0,24110.0,24165.0,24310.0,172310,80755,-5846,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260611.dat
2026-06-12,SHFE,Zinc,zn2608,24135.0,24480.0,24100.0,24395.0,24310.0,57417,77310,799,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260612.dat
2026-06-15,SHFE,Zinc,zn2608,24500.0,24930.0,24465.0,24875.0,24735.0,79145,79180,1870,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260615.dat
2026-06-16,SHFE,Zinc,zn2608,24840.0,24995.0,24755.0,24765.0,24815.0,52678,80630,1450,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260616.dat
2026-06-17,SHFE,Zinc,zn2608,24735.0,24780.0,24640.0,24740.0,24710.0,61299,86717,6087,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260617.dat
2026-06-18,SHFE,Zinc,zn2608,24865.0,24970.0,24725.0,24820.0,24850.0,72752,90404,3687,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260618.dat
2026-06-22,SHFE,Zinc,zn2608,24800.0,24870.0,24590.0,24770.0,24725.0,70666,96553,6149,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260622.dat
2026-06-23,SHFE,Zinc,zn2608,24920.0,24960.0,24525.0,24570.0,24765.0,126036,101223,4670,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260623.dat
2026-06-24,SHFE,Zinc,zn2608,24385.0,24480.0,24280.0,24330.0,24370.0,131206,101164,-59,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260624.dat
2026-06-25,SHFE,Zinc,zn2608,24025.0,24195.0,23875.0,23945.0,24010.0,158824,107511,6347,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260625.dat
2026-06-26,SHFE,Zinc,zn2608,24030.0,24050.0,23720.0,23945.0,23885.0,138593,110067,2556,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260626.dat
2026-06-29,SHFE,Zinc,zn2608,24005.0,24505.0,23940.0,24470.0,24260.0,148764,102052,-8015,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260629.dat
2026-06-30,SHFE,Zinc,zn2608,24330.0,24385.0,24125.0,24350.0,24245.0,128347,95454,-6598,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260630.dat
2026-07-01,SHFE,Zinc,zn2608,24460.0,24620.0,24385.0,24400.0,24490.0,118660,95485,31,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260701.dat
2026-07-02,SHFE,Zinc,zn2608,24400.0,24535.0,24070.0,24130.0,24315.0,136322,93670,-1815,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260702.dat
2026-07-03,SHFE,Zinc,zn2608,24130.0,24430.0,24105.0,24295.0,24260.0,112739,90310,-3360,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260703.dat
2026-07-06,SHFE,Zinc,zn2608,24400.0,24575.0,24340.0,24515.0,24465.0,104618,88878,-1432,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260706.dat
2026-07-07,SHFE,Zinc,zn2608,24605.0,24805.0,24600.0,24740.0,24700.0,105503,89479,601,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260707.dat
2026-07-08,SHFE,Zinc,zn2608,24700.0,24775.0,24640.0,24665.0,24695.0,78465,85676,-3803,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260708.dat
2026-07-09,SHFE,Zinc,zn2608,24540.0,24835.0,24450.0,24795.0,24605.0,110928,80988,-4688,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260709.dat
2026-07-10,SHFE,Zinc,zn2608,24955.0,25035.0,24835.0,24865.0,24910.0,97934,85081,4093,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260710.dat
2026-07-13,SHFE,Zinc,zn2609,24845.0,24995.0,24730.0,24760.0,24840.0,48064,81626,541,True,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260713.dat
2026-07-14,SHFE,Zinc,zn2609,24730.0,24890.0,24675.0,24840.0,24760.0,56737,86056,4430,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260714.dat
2026-07-15,SHFE,Zinc,zn2609,24945.0,24950.0,24795.0,24805.0,24890.0,51646,91969,5913,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260715.dat
2026-07-16,SHFE,Zinc,zn2609,24705.0,24750.0,24585.0,24700.0,24665.0,71694,91306,-663,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260716.dat
2026-07-17,SHFE,Zinc,zn2609,24645.0,24815.0,24450.0,24465.0,24610.0,83009,95408,4102,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260717.dat
2026-07-20,SHFE,Zinc,zn2609,24370.0,24560.0,24235.0,24365.0,24390.0,130763,97218,1810,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260720.dat
2026-07-21,SHFE,Zinc,zn2609,24415.0,24550.0,24310.0,24515.0,24400.0,99433,95946,-1272,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260721.dat
2026-07-22,SHFE,Zinc,zn2609,24515.0,24635.0,24430.0,24565.0,24525.0,89033,97559,1613,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260722.dat
2026-07-23,SHFE,Zinc,zn2609,24650.0,24960.0,24610.0,24910.0,24815.0,128412,112072,14513,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260723.dat
2026-07-24,SHFE,Zinc,zn2609,24825.0,24880.0,24680.0,24785.0,24770.0,92511,107657,-4415,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260724.dat
2026-07-27,SHFE,Zinc,zn2609,24785.0,24915.0,24785.0,24885.0,24855.0,96283,111324,3667,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260727.dat
2026-07-28,SHFE,Zinc,zn2609,24890.0,24935.0,24680.0,24780.0,24785.0,97751,111144,-180,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260728.dat
2026-07-29,SHFE,Zinc,zn2609,24660.0,24830.0,24595.0,24765.0,24705.0,109730,105165,-5979,False,CNY,CNY/tonne,SHFE official daily trading data,A_OFFICIAL_EXCHANGE,highest_open_interest_then_volume,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20260729.dat
